Temperature,RH,WS,WD,AP,year,month,day,hour,day_of_year,target_temperature
-28.46,63.63,4.23,72.58,982.97,2015,4,15,18,105,-30.0
-30.0,71.26,3.12,75.48,983.03,2015,4,15,19,105,-30.67
-30.67,70.93,2.92,71.54,984.0,2015,4,15,20,105,-30.95
-30.95,70.58,3.02,74.61,984.0,2015,4,15,22,105,-31.1
-31.1,70.48,2.7,76.62,984.0,2015,4,15,23,105,-31.36
-31.36,67.17,1.95,92.32,984.0,2015,4,16,0,106,-31.63
-31.63,63.03,1.65,90.02,984.0,2015,4,16,1,106,-31.79
-31.79,66.87,2.12,87.76,984.0,2015,4,16,2,106,-32.18
-32.18,67.29,2.74,98.97,984.0,2015,4,16,3,106,-32.12
-32.12,56.4,2.95,100.69,984.0,2015,4,16,4,106,-31.82
-31.82,54.73,3.27,90.74,984.0,2015,4,16,6,106,-31.53
-31.53,54.51,3.12,87.75,984.0,2015,4,16,7,106,-32.11
-32.11,54.84,3.15,99.02,983.68,2015,4,16,8,106,-31.53
-31.53,54.04,3.48,90.83,983.0,2015,4,16,9,106,-31.58
-31.58,53.98,3.91,90.46,983.0,2015,4,16,10,106,-32.12
-32.12,54.95,3.38,99.34,983.0,2015,4,16,11,106,-32.37
-32.37,54.84,3.38,101.37,983.0,2015,4,16,13,106,-32.04
-32.04,53.27,2.98,98.29,983.0,2015,4,16,14,106,-32.0
-32.0,53.53,2.23,108.68,983.0,2015,4,16,15,106,-32.21
-32.21,51.58,0.86,85.98,983.03,2015,4,16,16,106,-32.66
-32.66,49.98,0.19,139.78,983.82,2015,4,16,17,106,-32.66
-32.66,49.04,0.2,179.6,984.0,2015,4,16,18,106,-32.85
-32.85,47.33,0.3,198.17,984.0,2015,4,16,19,106,-33.7
-33.7,50.12,0.35,206.09,984.77,2015,4,16,21,106,-34.18
-34.18,49.33,0.0,124.03,985.0,2015,4,16,22,106,-34.62
-34.62,51.3,0.0,217.27,986.08,2015,4,16,23,106,-34.42
-34.42,47.67,0.18,125.48,987.0,2015,4,17,0,107,-35.18
-35.18,50.05,0.13,140.09,988.0,2015,4,17,1,107,-35.87
-35.87,51.08,0.22,227.84,988.97,2015,4,17,2,107,-36.37
-36.37,54.13,0.22,147.04,989.62,2015,4,17,3,107,-36.8
-36.8,52.75,0.07,188.25,990.68,2015,4,17,5,107,-36.26
-36.26,52.56,0.08,158.73,991.5,2015,4,17,6,107,-36.57
-36.57,51.64,0.34,94.01,992.1,2015,4,17,7,107,-36.16
-36.16,49.13,0.38,139.56,993.2,2015,4,17,8,107,-36.67
-36.67,51.63,0.54,97.2,994.18,2015,4,17,9,107,-35.25
-35.25,47.06,1.2,112.93,994.97,2015,4,17,10,107,-34.85
-34.85,45.44,0.25,112.01,994.53,2015,4,17,12,107,-34.2
-34.2,44.3,0.0,141.93,995.0,2015,4,17,13,107,-34.53
-34.53,45.38,0.05,194.81,995.0,2015,4,17,14,107,-34.42
-34.42,47.18,1.19,239.68,995.88,2015,4,17,15,107,-33.76
-33.76,45.51,2.39,204.82,995.4,2015,4,17,16,107,-33.48
-33.48,45.36,1.91,197.07,995.0,2015,4,17,17,107,-34.11
-34.11,48.59,0.94,152.79,995.27,2015,4,17,18,107,-35.12
-35.12,52.64,0.08,125.11,995.13,2015,4,17,20,107,-31.38
-31.38,45.96,0.72,182.48,995.0,2015,4,17,21,107,-32.24
-32.24,49.27,0.28,175.76,995.0,2015,4,17,22,107,-32.23
-32.23,50.8,0.22,89.64,995.0,2015,4,17,23,107,-31.41
-31.41,50.02,1.0,113.27,994.25,2015,4,18,0,108,-31.82
-31.82,54.21,0.24,83.44,994.0,2015,4,18,1,108,-32.1
-32.1,57.11,0.26,106.32,993.52,2015,4,18,2,108,-31.12
-31.12,54.13,0.01,202.51,992.27,2015,4,18,4,108,-29.9
-29.9,50.4,0.64,201.85,991.37,2015,4,18,5,108,-28.88
-28.88,46.28,2.3,200.18,990.28,2015,4,18,6,108,-28.62
-28.62,45.76,3.2,207.59,989.0,2015,4,18,7,108,-28.13
-28.13,47.6,3.43,208.28,988.72,2015,4,18,8,108,-26.66
-26.66,44.2,3.44,211.13,987.9,2015,4,18,9,108,-25.24
-25.24,41.57,3.76,208.04,987.0,2015,4,18,11,108,-24.27
-24.27,41.61,3.81,207.78,986.12,2015,4,18,12,108,-23.82
-23.82,42.91,3.88,205.64,985.62,2015,4,18,13,108,-23.83
-23.83,43.73,3.91,204.96,985.02,2015,4,18,14,108,-23.96
-23.96,46.36,4.04,202.99,985.0,2015,4,18,15,108,-21.98
-21.98,40.55,3.02,203.5,985.0,2015,4,18,16,108,-21.03
-21.03,39.75,2.49,202.75,984.5,2015,4,18,17,108,-19.73
-19.73,39.79,0.92,188.32,984.0,2015,4,18,19,108,-19.79
-19.79,45.02,1.14,167.8,984.0,2015,4,18,20,108,-20.06
-20.06,50.29,1.38,111.83,983.22,2015,4,18,21,108,-19.91
-19.91,50.89,2.69,110.21,983.0,2015,4,18,22,108,-20.2
-20.2,53.11,3.57,98.45,982.98,2015,4,18,23,108,-20.02
-20.02,53.84,3.76,97.47,982.03,2015,4,19,0,109,-20.49
-20.49,57.92,3.0,100.57,982.0,2015,4,19,1,109,-20.18
-20.18,55.71,3.43,100.96,982.0,2015,4,19,3,109,-20.52
-20.52,55.82,3.55,99.92,981.1,2015,4,19,4,109,-21.02
-21.02,54.5,2.39,101.28,980.75,2015,4,19,5,109,-21.04
-21.04,53.16,3.93,99.11,980.0,2015,4,19,6,109,-21.08
-21.08,53.38,5.26,97.7,979.4,2015,4,19,7,109,-21.91
-21.91,55.65,5.51,96.67,979.0,2015,4,19,8,109,-22.39
-22.39,53.36,5.89,97.94,978.28,2015,4,19,10,109,-22.73
-22.73,52.34,5.04,97.86,978.0,2015,4,19,11,109,-22.71
-22.71,51.31,5.49,99.67,978.0,2015,4,19,12,109,-23.03
-23.03,52.91,5.94,99.39,977.15,2015,4,19,13,109,-22.41
-22.41,54.64,5.66,96.87,976.8,2015,4,19,14,109,-20.95
-20.95,54.09,5.59,91.54,976.0,2015,4,19,15,109,-20.17
-20.17,54.11,4.47,89.8,976.0,2015,4,19,16,109,-20.33
-20.33,54.59,5.45,90.31,976.0,2015,4,19,18,109,-20.19
-20.19,55.0,5.36,88.86,975.62,2015,4,19,19,109,-20.05
-20.05,55.68,4.4,86.55,975.0,2015,4,19,20,109,-20.03
-20.03,56.95,4.33,88.35,974.95,2015,4,19,21,109,-20.03
-20.03,58.62,4.09,89.32,974.17,2015,4,19,22,109,-20.18
-20.18,60.67,4.22,90.77,974.0,2015,4,19,23,109,-20.04
-20.04,62.44,3.23,83.55,973.28,2015,4,20,0,110,-20.53
-20.53,63.79,4.71,87.54,973.0,2015,4,20,2,110,-20.43
-20.43,59.54,4.51,87.39,972.28,2015,4,20,3,110,-21.42
-21.42,61.31,5.86,96.52,971.93,2015,4,20,4,110,-22.32
-22.32,63.06,6.1,96.56,971.07,2015,4,20,5,110,-22.91
-22.91,63.27,6.31,103.09,970.6,2015,4,20,6,110,-22.81
-22.81,58.9,6.29,99.8,970.0,2015,4,20,7,110,-22.74
-22.74,61.68,6.81,96.18,969.85,2015,4,20,9,110,-22.91
-22.91,64.49,8.72,91.36,969.0,2015,4,20,10,110,-22.66
-22.66,63.47,8.27,92.02,969.0,2015,4,20,11,110,-21.63
-21.63,62.13,8.67,90.42,968.85,2015,4,20,12,110,-21.48
-21.48,62.25,8.0,91.34,969.0,2015,4,20,13,110,-21.81
-21.81,63.09,8.08,91.0,968.12,2015,4,20,14,110,-22.23
-22.23,63.19,8.0,91.54,968.0,2015,4,20,15,110,-21.56
-21.56,68.06,8.09,84.79,968.0,2015,4,20,17,110,-23.1
-23.1,71.26,5.96,60.3,968.38,2015,4,20,18,110,-26.21
-26.21,74.83,2.75,48.57,969.0,2015,4,20,19,110,-27.88
-27.88,73.42,2.88,57.06,969.73,2015,4,20,20,110,-28.24
-28.24,72.01,3.52,69.34,970.0,2015,4,20,21,110,-28.53
-28.53,70.95,4.86,70.75,970.18,2015,4,20,22,110,-28.44
-28.44,69.69,3.77,66.48,971.0,2015,4,20,23,110,-28.59
-28.59,70.11,4.95,65.5,971.45,2015,4,21,1,111,-29.2
-29.2,69.67,5.32,72.83,972.0,2015,4,21,2,111,-29.22
-29.22,69.3,5.76,71.69,972.0,2015,4,21,3,111,-28.96
-28.96,71.07,7.27,72.9,972.0,2015,4,21,4,111,-28.75
-28.75,70.7,8.12,73.55,972.72,2015,4,21,5,111,-28.52
-28.52,71.86,8.96,74.08,973.0,2015,4,21,6,111,-28.41
-28.41,72.24,9.37,73.98,973.27,2015,4,21,8,111,-28.05
-28.05,72.37,8.4,72.56,974.0,2015,4,21,9,111,-27.68
-27.68,70.67,7.66,69.1,974.0,2015,4,21,10,111,-27.58
-27.58,70.22,6.45,74.55,974.65,2015,4,21,11,111,-27.69
-27.69,64.81,6.24,84.67,975.0,2015,4,21,12,111,-28.13
-28.13,64.99,7.84,90.24,975.0,2015,4,21,13,111,-28.39
-28.39,62.34,6.53,96.38,975.13,2015,4,21,14,111,-27.45
-27.45,56.42,6.47,107.54,975.02,2015,4,21,16,111,-27.54
-27.54,57.18,5.54,118.14,975.0,2015,4,21,17,111,-26.67
-26.67,61.53,6.16,118.88,974.4,2015,4,21,18,111,-25.07
-25.07,61.88,6.72,114.2,973.37,2015,4,21,19,111,-22.55
-22.55,65.4,7.52,89.92,972.47,2015,4,21,20,111,-21.43
-21.43,69.75,7.69,90.11,971.85,2015,4,21,21,111,-20.28
-20.28,74.02,6.79,81.78,971.0,2015,4,21,22,111,-19.81
-19.81,78.21,6.28,72.76,971.0,2015,4,22,0,112,-19.78
-19.78,78.33,6.23,73.47,971.0,2015,4,22,1,112,-19.42
-19.42,78.62,7.57,72.29,971.0,2015,4,22,2,112,-19.27
-19.27,78.1,5.24,61.52,971.0,2015,4,22,3,112,-19.41
-19.41,78.23,3.51,59.28,971.82,2015,4,22,4,112,-19.59
-19.59,78.63,1.81,77.1,971.85,2015,4,22,5,112,-19.6
-19.6,78.48,1.61,90.37,971.97,2015,4,22,7,112,-19.5
-19.5,77.89,2.01,96.51,972.0,2015,4,22,8,112,-19.37
-19.37,78.11,2.09,100.09,971.95,2015,4,22,9,112,-19.18
-19.18,78.32,3.03,91.94,971.0,2015,4,22,10,112,-19.21
-19.21,75.88,6.58,87.95,971.0,2015,4,22,11,112,-20.57
-20.57,74.36,9.64,89.71,970.98,2015,4,22,12,112,-20.65
-20.65,68.53,7.86,91.02,970.93,2015,4,22,13,112,-20.78
-20.78,62.31,6.68,92.14,971.0,2015,4,22,15,112,-21.11
-21.11,62.71,7.1,92.31,971.0,2015,4,22,16,112,-21.42
-21.42,64.7,8.15,92.02,971.0,2015,4,22,17,112,-21.38
-21.38,64.87,9.34,90.31,971.0,2015,4,22,18,112,-21.5
-21.5,62.74,7.78,91.42,971.0,2015,4,22,19,112,-21.91
-21.91,63.43,7.51,93.63,971.2,2015,4,22,20,112,-21.78
-21.78,63.54,9.74,90.67,971.0,2015,4,22,21,112,-21.87
-21.87,63.37,8.1,92.77,971.48,2015,4,22,23,112,-21.46
-21.46,57.74,7.17,92.8,972.0,2015,4,23,0,113,-21.78
-21.78,57.04,7.6,93.31,972.37,2015,4,23,1,113,-21.35
-21.35,54.28,8.76,90.14,973.0,2015,4,23,2,113,-21.32
-21.32,56.83,9.1,88.8,973.63,2015,4,23,3,113,-21.86
-21.86,60.52,9.75,91.38,974.05,2015,4,23,4,113,-21.38
-21.38,56.67,8.95,87.86,975.0,2015,4,23,6,113,-21.74
-21.74,54.13,8.2,88.83,975.63,2015,4,23,7,113,-22.14
-22.14,53.86,6.5,82.6,976.65,2015,4,23,8,113,-22.04
-22.04,52.1,7.24,81.75,977.27,2015,4,23,9,113,-22.3
-22.3,54.76,6.43,74.55,978.13,2015,4,23,10,113,-22.39
-22.39,55.05,6.87,75.86,979.0,2015,4,23,11,113,-22.17
-22.17,53.26,8.65,86.67,979.22,2015,4,23,12,113,-22.24
-22.24,53.21,9.7,87.56,980.0,2015,4,23,14,113,-22.94
-22.94,60.61,9.38,88.89,980.0,2015,4,23,15,113,-23.48
-23.48,59.99,9.64,89.14,980.02,2015,4,23,16,113,-23.51
-23.51,59.05,9.85,88.85,980.92,2015,4,23,17,113,-24.0
-24.0,60.66,9.7,90.41,980.13,2015,4,23,18,113,-24.24
-24.24,59.04,10.39,90.48,980.0,2015,4,23,19,113,-24.4
-24.4,58.74,10.13,90.86,980.0,2015,4,23,20,113,-24.68
-24.68,59.72,10.46,89.66,980.0,2015,4,23,22,113,-25.28
-25.28,61.27,8.52,92.13,980.0,2015,4,23,23,113,-26.07
-26.07,61.65,8.57,100.34,980.0,2015,4,24,0,114,-26.06
-26.06,59.15,7.55,100.32,980.0,2015,4,24,1,114,-26.31
-26.31,56.74,7.36,108.76,980.0,2015,4,24,2,114,-26.69
-26.69,57.23,6.75,113.37,980.0,2015,4,24,3,114,-26.88
-26.88,55.9,6.58,117.51,979.88,2015,4,24,5,114,-26.25
-26.25,50.7,5.07,107.13,979.47,2015,4,24,6,114,-26.27
-26.27,48.6,4.82,106.39,979.0,2015,4,24,7,114,-26.51
-26.51,49.77,4.78,107.22,979.0,2015,4,24,8,114,-26.54
-26.54,49.92,3.39,110.05,978.67,2015,4,24,9,114,-26.56
-26.56,49.61,3.76,109.11,978.0,2015,4,24,10,114,-26.73
-26.73,49.95,3.69,106.31,977.83,2015,4,24,11,114,-26.82
-26.82,49.86,1.96,111.57,977.68,2015,4,24,13,114,-27.25
-27.25,51.41,1.03,114.47,977.0,2015,4,24,14,114,-27.14
-27.14,50.87,0.37,109.45,977.0,2015,4,24,15,114,-27.32
-27.32,50.09,1.0,121.31,976.57,2015,4,24,16,114,-27.44
-27.44,48.89,0.81,130.27,976.0,2015,4,24,17,114,-27.57
-27.57,48.38,0.9,140.28,975.33,2015,4,24,18,114,-27.93
-27.93,50.02,1.22,132.99,975.0,2015,4,24,19,114,-28.58
-28.58,50.85,0.0,145.76,974.38,2015,4,24,21,114,-29.13
-29.13,52.25,0.0,140.64,974.0,2015,4,24,22,114,-28.76
-28.76,51.34,0.01,119.89,974.0,2015,4,24,23,114,-29.37
-29.37,52.36,0.13,117.08,974.0,2015,4,25,0,115,-29.25
-29.25,51.93,0.29,104.47,974.0,2015,4,25,1,115,-29.6
-29.6,53.03,1.26,106.08,974.0,2015,4,25,2,115,-29.77
-29.77,53.51,0.77,113.64,974.25,2015,4,25,4,115,-29.45
-29.45,52.77,0.91,121.47,974.93,2015,4,25,5,115,-29.66
-29.66,52.58,0.69,97.17,975.07,2015,4,25,6,115,-30.0
-30.0,53.98,0.76,103.84,976.0,2015,4,25,7,115,-29.64
-29.64,58.94,0.89,102.21,976.37,2015,4,25,8,115,-30.26
-30.26,63.98,1.3,109.11,977.0,2015,4,25,9,115,-30.43
-30.43,62.51,0.92,88.64,977.75,2015,4,25,10,115,-30.79
-30.79,64.43,1.32,98.29,978.0,2015,4,25,12,115,-30.37
-30.37,60.61,0.72,103.28,978.88,2015,4,25,13,115,-30.35
-30.35,63.77,1.0,87.24,979.2,2015,4,25,14,115,-30.58
-30.58,71.05,1.31,95.81,980.0,2015,4,25,15,115,-31.44
-31.44,71.89,1.56,98.72,980.8,2015,4,25,16,115,-31.89
-31.89,71.44,2.0,88.05,981.95,2015,4,25,17,115,-32.2
-32.2,70.93,1.09,95.15,982.23,2015,4,25,18,115,-32.67
-32.67,70.85,1.72,94.79,983.0,2015,4,25,20,115,-32.71
-32.71,70.8,1.45,106.06,982.38,2015,4,25,21,115,-32.69
-32.69,70.69,0.48,97.43,982.27,2015,4,25,22,115,-32.46
-32.46,70.74,0.06,112.41,982.97,2015,4,25,23,115,-32.43
-32.43,70.81,0.0,129.28,983.0,2015,4,26,0,116,-32.84
-32.84,70.56,0.0,150.86,982.32,2015,4,26,1,116,-32.78
-32.78,70.57,0.27,204.03,982.0,2015,4,26,3,116,-32.41
-32.41,70.8,0.68,193.56,982.0,2015,4,26,4,116,-32.9
-32.9,70.57,1.56,201.75,981.48,2015,4,26,5,116,-33.34
-33.34,70.5,2.51,210.57,980.37,2015,4,26,6,116,-33.23
-33.23,70.4,3.39,209.74,980.0,2015,4,26,7,116,-32.45
-32.45,70.7,3.25,211.03,979.5,2015,4,26,8,116,-32.34
-32.34,70.51,2.51,194.75,979.0,2015,4,26,9,116,-32.49
-32.49,69.1,1.76,166.64,978.78,2015,4,26,11,116,-34.6
-34.6,68.7,0.29,75.84,978.35,2015,4,26,12,116,-35.27
-35.27,68.65,0.21,69.29,979.0,2015,4,26,13,116,-35.75
-35.75,68.44,0.0,66.06,979.27,2015,4,26,14,116,-36.66
-36.66,67.99,0.0,66.08,980.0,2015,4,26,15,116,-36.98
-36.98,67.79,0.0,66.08,980.7,2015,4,26,16,116,-37.55
-37.55,67.4,0.0,66.07,981.33,2015,4,26,17,116,-37.08
-37.08,67.64,0.0,66.07,982.52,2015,4,26,19,116,-37.07
-37.07,67.72,0.0,66.08,983.47,2015,4,26,20,116,-35.62
-35.62,68.17,0.19,89.73,984.68,2015,4,26,21,116,-34.81
-34.81,68.34,0.44,123.02,985.63,2015,4,26,22,116,-35.44
-35.44,68.46,0.0,117.45,986.87,2015,4,26,23,116,-34.88
-34.88,68.79,0.03,109.58,988.0,2015,4,27,0,117,-33.72
-33.72,69.07,0.29,120.42,988.93,2015,4,27,2,117,-34.43
-34.43,68.89,0.0,82.81,989.35,2015,4,27,3,117,-34.25
-34.25,68.99,0.0,86.89,990.42,2015,4,27,4,117,-34.1
-34.1,68.92,0.06,148.04,991.0,2015,4,27,5,117,-34.05
-34.05,69.04,0.01,174.49,991.9,2015,4,27,6,117,-34.92
-34.92,68.71,0.0,163.89,992.62,2015,4,27,7,117,-35.25
-35.25,68.67,0.01,131.69,993.82,2015,4,27,8,117,-35.25
-35.25,68.71,0.0,170.19,994.27,2015,4,27,10,117,-35.28
-35.28,68.72,0.0,170.04,995.33,2015,4,27,11,117,-33.82
-33.82,69.29,0.03,154.88,996.0,2015,4,27,12,117,-34.49
-34.49,69.29,0.13,154.9,996.17,2015,4,27,13,117,-33.46
-33.46,69.59,1.29,207.4,997.0,2015,4,27,14,117,-33.75
-33.75,70.53,1.12,224.41,997.0,2015,4,27,15,117,-34.27
-34.27,70.19,1.19,145.38,997.0,2015,4,27,16,117,-32.71
-32.71,70.72,2.39,210.89,997.0,2015,4,27,18,117,-34.56
-34.56,69.25,0.19,142.29,997.73,2015,4,27,19,117,-34.8
-34.8,69.03,0.21,94.48,998.0,2015,4,27,20,117,-35.43
-35.43,68.77,0.11,84.42,998.0,2015,4,27,21,117,-34.61
-34.61,68.85,0.1,196.95,998.0,2015,4,27,22,117,-34.07
-34.07,69.0,0.0,126.1,997.65,2015,4,27,23,117,-33.96
-33.96,69.12,0.09,73.68,997.0,2015,4,28,1,118,-33.37
-33.37,69.33,0.02,66.15,997.0,2015,4,28,2,118,-32.6
-32.6,69.64,0.0,83.69,997.0,2015,4,28,3,118,-32.07
-32.07,70.01,0.02,77.68,996.65,2015,4,28,4,118,-30.75
-30.75,69.96,0.0,66.26,996.0,2015,4,28,5,118,-30.07
-30.07,70.38,0.0,69.45,996.0,2015,4,28,6,118,-29.03
-29.03,70.31,0.0,69.14,995.62,2015,4,28,7,118,-28.4
-28.4,68.78,0.0,69.82,995.03,2015,4,28,9,118,-27.48
-27.48,67.85,0.0,69.86,995.0,2015,4,28,10,118,-27.16
-27.16,68.75,0.0,70.0,995.0,2015,4,28,11,118,-24.27
-24.27,66.17,0.0,69.73,994.6,2015,4,28,12,118,-19.01
-19.01,40.27,1.05,179.17,993.82,2015,4,28,13,118,-18.69
-18.69,36.72,4.49,204.04,993.0,2015,4,28,14,118,-17.56
-17.56,36.27,3.9,209.97,992.72,2015,4,28,15,118,-15.89
-15.89,47.26,3.9,209.19,992.0,2015,4,28,17,118,-14.81
-14.81,75.11,2.66,194.68,991.32,2015,4,28,18,118,-13.44
-13.44,81.64,0.24,195.47,991.0,2015,4,28,19,118,-12.75
-12.75,84.02,0.79,179.78,990.07,2015,4,28,20,118,-12.21
-12.21,85.46,0.0,232.18,989.37,2015,4,28,21,118,-11.86
-11.86,86.31,0.71,222.81,989.03,2015,4,28,22,118,-12.0
-12.0,86.23,1.48,185.87,989.0,2015,4,29,0,119,-14.09
-14.09,85.2,0.08,207.14,989.0,2015,4,29,1,119,-13.63
-13.63,85.31,0.68,110.5,989.0,2015,4,29,2,119,-12.4
-12.4,86.15,0.99,112.39,989.0,2015,4,29,3,119,-11.77
-11.77,82.19,4.62,91.82,989.0,2015,4,29,4,119,-11.49
-11.49,79.53,5.86,81.52,989.0,2015,4,29,5,119,-11.96
-11.96,84.13,6.13,70.23,989.0,2015,4,29,6,119,-12.99
-12.99,84.88,4.0,58.51,989.07,2015,4,29,8,119,-13.54
-13.54,84.52,3.64,61.32,990.0,2015,4,29,9,119,-13.65
-13.65,85.58,2.63,60.96,990.0,2015,4,29,10,119,-13.64
-13.64,85.26,2.8,58.56,990.72,2015,4,29,11,119,-14.02
-14.02,85.36,1.87,125.08,991.0,2015,4,29,12,119,-14.84
-14.84,84.47,0.06,29.43,991.92,2015,4,29,13,119,-15.3
-15.3,84.02,0.94,55.79,992.68,2015,4,29,14,119,-16.02
-16.02,83.29,2.1,73.91,993.38,2015,4,29,16,119,-16.63
-16.63,82.63,1.76,70.66,994.53,2015,4,29,17,119,-17.92
-17.92,81.31,1.02,48.2,995.0,2015,4,29,18,119,-19.46
-19.46,79.65,0.03,52.89,995.28,2015,4,29,19,119,-20.12
-20.12,78.93,0.03,65.57,996.0,2015,4,29,20,119,-19.98
-19.98,79.08,0.03,146.63,996.0,2015,4,29,21,119,-19.52
-19.52,79.54,0.5,206.89,996.82,2015,4,29,23,119,-18.2
-18.2,80.77,0.05,208.07,997.0,2015,4,30,0,120,-18.08
-18.08,80.86,0.0,184.84,997.0,2015,4,30,1,120,-18.26
-18.26,80.68,0.0,121.69,997.3,2015,4,30,2,120,-17.79
-17.79,81.22,0.0,147.73,998.0,2015,4,30,3,120,-17.7
-17.7,81.28,0.0,140.26,998.0,2015,4,30,4,120,-16.57
-16.57,82.46,0.0,164.99,997.93,2015,4,30,5,120,-16.42
-16.42,82.66,0.01,107.36,997.57,2015,4,30,7,120,-16.99
-16.99,82.18,0.31,107.26,997.0,2015,4,30,8,120,-17.37
-17.37,81.72,0.6,113.45,997.0,2015,4,30,9,120,-16.93
-16.93,80.44,0.44,114.03,996.38,2015,4,30,10,120,-16.57
-16.57,79.88,0.08,82.56,996.0,2015,4,30,11,120,-15.98
-15.98,76.42,0.0,103.41,995.17,2015,4,30,12,120,-14.43
-14.43,64.35,0.13,143.59,994.95,2015,4,30,13,120,-13.42
-13.42,56.82,0.25,183.44,994.0,2015,4,30,15,120,-13.51
-13.51,57.64,2.49,209.76,993.53,2015,4,30,16,120,-11.57
-11.57,54.11,1.42,174.55,992.53,2015,4,30,17,120,-10.2
-10.2,65.4,2.27,81.3,991.88,2015,4,30,18,120,-8.63
-8.63,74.69,5.58,76.98,990.78,2015,4,30,19,120,-7.9
-7.9,78.75,9.26,82.75,989.63,2015,4,30,20,120,-7.38
-7.38,82.07,10.92,85.21,988.7,2015,4,30,22,120,-6.92
-6.92,85.16,12.23,87.05,987.07,2015,4,30,23,120,-6.61
-6.61,85.84,13.36,81.78,985.17,2015,5,1,0,121,-6.29
-6.29,89.02,14.05,85.54,982.9,2015,5,1,1,121,-5.95
-5.95,91.3,15.65,84.03,981.65,2015,5,1,2,121,-5.34
-5.34,92.16,14.6,81.56,981.18,2015,5,1,3,121,-5.52
-5.52,93.11,7.85,55.63,982.0,2015,5,1,4,121,-6.01
-6.01,92.71,7.76,68.33,981.23,2015,5,1,6,121,-5.56
-5.56,89.22,11.98,67.68,980.28,2015,5,1,7,121,-5.79
-5.79,89.03,15.75,65.04,979.58,2015,5,1,8,121,-5.87
-5.87,89.99,16.17,68.1,979.12,2015,5,1,9,121,-5.95
-5.95,88.61,13.96,69.11,980.0,2015,5,1,10,121,-6.1
-6.1,84.5,13.1,68.82,980.0,2015,5,1,11,121,-6.42
-6.42,84.82,13.77,69.68,980.0,2015,5,1,12,121,-6.8
-6.8,89.51,14.66,69.79,980.55,2015,5,1,14,121,-6.91
-6.91,87.18,14.83,71.73,981.0,2015,5,1,15,121,-7.06
-7.06,81.53,13.6,68.31,981.87,2015,5,1,16,121,-7.29
-7.29,79.65,12.88,65.74,982.37,2015,5,1,17,121,-7.95
-7.95,84.71,12.21,58.8,983.82,2015,5,1,18,121,-8.56
-8.56,87.8,11.61,66.25,984.85,2015,5,1,19,121,-8.57
-8.57,83.64,11.71,68.02,985.47,2015,5,1,21,121,-8.29
-8.29,75.76,10.54,67.48,986.17,2015,5,1,22,121,-8.19
-8.19,71.59,8.95,65.47,986.92,2015,5,1,23,121,-8.21
-8.21,73.33,8.53,62.59,987.47,2015,5,2,0,122,-8.4
-8.4,73.25,7.66,66.35,988.0,2015,5,2,1,122,-8.63
-8.63,75.19,7.23,65.1,988.0,2015,5,2,2,122,-8.62
-8.62,71.4,6.54,60.32,988.3,2015,5,2,3,122,-8.71
-8.71,72.22,2.7,59.86,989.3,2015,5,2,5,122,-9.11
-9.11,75.89,1.04,148.5,990.0,2015,5,2,6,122,-9.82
-9.82,86.0,2.45,212.87,990.7,2015,5,2,7,122,-9.97
-9.97,87.95,2.16,243.39,991.0,2015,5,2,8,122,-10.01
-10.01,87.86,1.58,215.54,991.15,2015,5,2,9,122,-9.95
-9.95,85.31,1.35,119.19,991.6,2015,5,2,10,122,-10.38
-10.38,85.87,1.85,111.72,992.0,2015,5,2,11,122,-10.47
-10.47,69.6,3.73,95.39,992.0,2015,5,2,13,122,-11.07
-11.07,65.27,4.71,98.7,992.0,2015,5,2,14,122,-10.8
-10.8,64.33,4.39,99.2,992.0,2015,5,2,15,122,-9.91
-9.91,61.03,5.06,89.8,992.1,2015,5,2,16,122,-9.99
-9.99,59.53,4.92,89.07,992.0,2015,5,2,17,122,-10.04
-10.04,57.31,5.61,88.69,992.0,2015,5,2,18,122,-10.55
-10.55,56.98,4.95,87.97,992.0,2015,5,2,20,122,-10.82
-10.82,60.52,4.08,77.37,991.97,2015,5,2,21,122,-10.84
-10.84,58.67,4.17,84.66,991.27,2015,5,2,22,122,-11.01
-11.01,61.2,4.67,84.86,991.0,2015,5,2,23,122,-11.05
-11.05,60.76,4.62,83.3,991.0,2015,5,3,0,123,-11.08
-11.08,58.91,4.09,83.92,991.0,2015,5,3,1,123,-11.33
-11.33,59.01,4.45,92.89,991.0,2015,5,3,2,123,-11.15
-11.15,59.51,5.3,92.08,990.1,2015,5,3,4,123,-11.54
-11.54,61.92,5.09,93.96,989.67,2015,5,3,5,123,-11.69
-11.69,62.23,3.85,93.26,989.0,2015,5,3,6,123,-11.87
-11.87,60.99,4.56,92.79,988.3,2015,5,3,7,123,-13.33
-13.33,62.58,6.48,103.32,987.98,2015,5,3,8,123,-15.25
-15.25,63.06,7.38,110.85,987.03,2015,5,3,9,123,-15.52
-15.52,61.31,7.01,105.84,986.65,2015,5,3,10,123,-15.35
-15.35,59.4,7.33,103.4,985.98,2015,5,3,12,123,-15.43
-15.43,58.58,6.63,106.61,985.05,2015,5,3,13,123,-16.2
-16.2,58.8,6.32,99.05,985.0,2015,5,3,14,123,-16.36
-16.36,58.81,6.37,107.68,984.03,2015,5,3,15,123,-17.31
-17.31,61.18,7.97,113.08,983.22,2015,5,3,16,123,-17.82
-17.82,62.12,7.59,109.92,982.58,2015,5,3,17,123,-17.11
-17.11,56.47,6.6,100.93,981.95,2015,5,3,19,123,-17.98
